-1.350000000000000000e+02 -9.000000000000000000e+00
-1.350000000000000000e+02 9.000000000000000000e+00
-1.350000000000000000e+02 2.700000000000000000e+01
-1.350000000000000000e+02 4.500000000000000000e+01
-1.350000000000000000e+02 6.300000000000000000e+01
-1.350000000000000000e+02 8.100000000000000000e+01
-1.350000000000000000e+02 9.900000000000000000e+01
-1.350000000000000000e+02 1.170000000000000000e+02
-1.350000000000000000e+02 1.350000000000000000e+02
-1.350000000000000000e+02 1.530000000000000000e+02
-1.350000000000000000e+02 1.710000000000000000e+02
-1.170000000000000000e+02 -1.710000000000000000e+02
-1.170000000000000000e+02 -1.530000000000000000e+02
-1.170000000000000000e+02 -1.350000000000000000e+02
-1.170000000000000000e+02 -1.170000000000000000e+02
-1.170000000000000000e+02 -9.900000000000000000e+01
-1.170000000000000000e+02 -8.100000000000000000e+01
-1.170000000000000000e+02 -6.300000000000000000e+01
-1.170000000000000000e+02 -4.500000000000000000e+01
-1.170000000000000000e+02 -2.700000000000000000e+01
-1.170000000000000000e+02 -9.000000000000000000e+00
-1.170000000000000000e+02 9.000000000000000000e+00
-1.170000000000000000e+02 2.700000000000000000e+01
-1.170000000000000000e+02 4.500000000000000000e+01
-1.170000000000000000e+02 6.300000000000000000e+01
-1.170000000000000000e+02 8.100000000000000000e+01
-1.170000000000000000e+02 9.900000000000000000e+01
-1.170000000000000000e+02 1.170000000000000000e+02
-1.170000000000000000e+02 1.350000000000000000e+02
-1.170000000000000000e+02 1.530000000000000000e+02
-1.170000000000000000e+02 1.710000000000000000e+02
-9.900000000000000000e+01 -1.710000000000000000e+02
-9.900000000000000000e+01 -1.530000000000000000e+02
-9.900000000000000000e+01 -1.350000000000000000e+02
-9.900000000000000000e+01 -1.170000000000000000e+02
-9.900000000000000000e+01 -9.900000000000000000e+01
-9.900000000000000000e+01 -8.100000000000000000e+01
-9.900000000000000000e+01 -6.300000000000000000e+01
-9.900000000000000000e+01 -4.500000000000000000e+01
-9.900000000000000000e+01 -2.700000000000000000e+01
-9.900000000000000000e+01 -9.000000000000000000e+00
-9.900000000000000000e+01 9.000000000000000000e+00
-9.900000000000000000e+01 2.700000000000000000e+01
-9.900000000000000000e+01 4.500000000000000000e+01
-9.900000000000000000e+01 6.300000000000000000e+01
-9.900000000000000000e+01 8.100000000000000000e+01
-9.900000000000000000e+01 9.900000000000000000e+01
-9.900000000000000000e+01 1.170000000000000000e+02
-9.900000000000000000e+01 1.350000000000000000e+02
-9.900000000000000000e+01 1.530000000000000000e+02
-9.900000000000000000e+01 1.710000000000000000e+02
-8.100000000000000000e+01 -1.710000000000000000e+02
-8.100000000000000000e+01 -1.530000000000000000e+02
-8.100000000000000000e+01 -1.350000000000000000e+02
-8.100000000000000000e+01 -1.170000000000000000e+02
-8.100000000000000000e+01 -9.900000000000000000e+01
-8.100000000000000000e+01 -8.100000000000000000e+01
-8.100000000000000000e+01 -6.300000000000000000e+01
-8.100000000000000000e+01 -4.500000000000000000e+01
-8.100000000000000000e+01 -2.700000000000000000e+01
-8.100000000000000000e+01 -9.000000000000000000e+00
-8.100000000000000000e+01 9.000000000000000000e+00
-8.100000000000000000e+01 2.700000000000000000e+01
-8.100000000000000000e+01 4.500000000000000000e+01
-8.100000000000000000e+01 6.300000000000000000e+01
-8.100000000000000000e+01 8.100000000000000000e+01
-8.100000000000000000e+01 9.900000000000000000e+01
-8.100000000000000000e+01 1.170000000000000000e+02
-8.100000000000000000e+01 1.350000000000000000e+02
-8.100000000000000000e+01 1.530000000000000000e+02
-8.100000000000000000e+01 1.710000000000000000e+02
-6.300000000000000000e+01 -1.710000000000000000e+02
-6.300000000000000000e+01 -1.530000000000000000e+02
-6.300000000000000000e+01 -1.350000000000000000e+02
-6.300000000000000000e+01 -1.170000000000000000e+02
-6.300000000000000000e+01 -9.900000000000000000e+01
-6.300000000000000000e+01 -8.100000000000000000e+01
-6.300000000000000000e+01 -6.300000000000000000e+01
-6.300000000000000000e+01 -4.500000000000000000e+01
-6.300000000000000000e+01 -2.700000000000000000e+01
-6.300000000000000000e+01 -9.000000000000000000e+00
-6.300000000000000000e+01 9.000000000000000000e+00
-6.300000000000000000e+01 2.700000000000000000e+01
-6.300000000000000000e+01 4.500000000000000000e+01
-6.300000000000000000e+01 6.300000000000000000e+01
-6.300000000000000000e+01 8.100000000000000000e+01
-6.300000000000000000e+01 9.900000000000000000e+01
-6.300000000000000000e+01 1.170000000000000000e+02
-6.300000000000000000e+01 1.350000000000000000e+02
-6.300000000000000000e+01 1.530000000000000000e+02
-6.300000000000000000e+01 1.710000000000000000e+02
-4.500000000000000000e+01 -1.710000000000000000e+02
-4.500000000000000000e+01 -1.530000000000000000e+02
-4.500000000000000000e+01 -1.350000000000000000e+02
-4.500000000000000000e+01 -1.170000000000000000e+02
-4.500000000000000000e+01 -9.900000000000000000e+01
-4.500000000000000000e+01 -8.100000000000000000e+01
-4.500000000000000000e+01 -6.300000000000000000e+01
-4.500000000000000000e+01 -4.500000000000000000e+01
-4.500000000000000000e+01 -2.700000000000000000e+01
-4.500000000000000000e+01 -9.000000000000000000e+00
-4.500000000000000000e+01 9.000000000000000000e+00
-4.500000000000000000e+01 2.700000000000000000e+01
-4.500000000000000000e+01 4.500000000000000000e+01
-4.500000000000000000e+01 6.300000000000000000e+01
-4.500000000000000000e+01 8.100000000000000000e+01
-4.500000000000000000e+01 9.900000000000000000e+01
-4.500000000000000000e+01 1.170000000000000000e+02
-4.500000000000000000e+01 1.350000000000000000e+02
-4.500000000000000000e+01 1.530000000000000000e+02
-4.500000000000000000e+01 1.710000000000000000e+02
-2.700000000000000000e+01 -1.710000000000000000e+02
-2.700000000000000000e+01 -1.530000000000000000e+02
-2.700000000000000000e+01 -1.350000000000000000e+02
-2.700000000000000000e+01 -1.170000000000000000e+02
-2.700000000000000000e+01 -9.900000000000000000e+01
-2.700000000000000000e+01 -8.100000000000000000e+01
-2.700000000000000000e+01 -6.300000000000000000e+01
-2.700000000000000000e+01 -4.500000000000000000e+01
-2.700000000000000000e+01 -2.700000000000000000e+01
-2.700000000000000000e+01 -9.000000000000000000e+00
-2.700000000000000000e+01 9.000000000000000000e+00
-2.700000000000000000e+01 2.700000000000000000e+01
-2.700000000000000000e+01 4.500000000000000000e+01
-2.700000000000000000e+01 6.300000000000000000e+01
-2.700000000000000000e+01 8.100000000000000000e+01
-2.700000000000000000e+01 9.900000000000000000e+01
-2.700000000000000000e+01 1.170000000000000000e+02
-2.700000000000000000e+01 1.350000000000000000e+02
-2.700000000000000000e+01 1.530000000000000000e+02
-2.700000000000000000e+01 1.710000000000000000e+02
-9.000000000000000000e+00 -1.710000000000000000e+02
-9.000000000000000000e+00 -1.530000000000000000e+02
-9.000000000000000000e+00 -1.350000000000000000e+02
-9.000000000000000000e+00 -1.170000000000000000e+02
-9.000000000000000000e+00 -9.900000000000000000e+01
-9.000000000000000000e+00 -8.100000000000000000e+01
-9.000000000000000000e+00 -6.300000000000000000e+01
-9.000000000000000000e+00 -4.500000000000000000e+01
-9.000000000000000000e+00 -2.700000000000000000e+01
-9.000000000000000000e+00 -9.000000000000000000e+00
-9.000000000000000000e+00 9.000000000000000000e+00
-9.000000000000000000e+00 2.700000000000000000e+01
-9.000000000000000000e+00 4.500000000000000000e+01
-9.000000000000000000e+00 6.300000000000000000e+01
-9.000000000000000000e+00 8.100000000000000000e+01
-9.000000000000000000e+00 9.900000000000000000e+01
-9.000000000000000000e+00 1.170000000000000000e+02
-9.000000000000000000e+00 1.350000000000000000e+02
-9.000000000000000000e+00 1.530000000000000000e+02
-9.000000000000000000e+00 1.710000000000000000e+02
9.000000000000000000e+00 -1.710000000000000000e+02
9.000000000000000000e+00 -1.530000000000000000e+02
9.000000000000000000e+00 -1.350000000000000000e+02
9.000000000000000000e+00 -1.170000000000000000e+02
9.000000000000000000e+00 -9.900000000000000000e+01
9.000000000000000000e+00 -8.100000000000000000e+01
9.000000000000000000e+00 -6.300000000000000000e+01
9.000000000000000000e+00 -4.500000000000000000e+01
9.000000000000000000e+00 -2.700000000000000000e+01
9.000000000000000000e+00 -9.000000000000000000e+00
9.000000000000000000e+00 9.000000000000000000e+00
9.000000000000000000e+00 2.700000000000000000e+01
9.000000000000000000e+00 4.500000000000000000e+01
9.000000000000000000e+00 6.300000000000000000e+01
9.000000000000000000e+00 8.100000000000000000e+01
9.000000000000000000e+00 9.900000000000000000e+01
9.000000000000000000e+00 1.170000000000000000e+02
9.000000000000000000e+00 1.350000000000000000e+02
9.000000000000000000e+00 1.530000000000000000e+02
9.000000000000000000e+00 1.710000000000000000e+02
2.700000000000000000e+01 -1.710000000000000000e+02
2.700000000000000000e+01 -1.530000000000000000e+02
2.700000000000000000e+01 -1.350000000000000000e+02
2.700000000000000000e+01 -1.170000000000000000e+02
2.700000000000000000e+01 -9.900000000000000000e+01
2.700000000000000000e+01 -8.100000000000000000e+01
2.700000000000000000e+01 -6.300000000000000000e+01
2.700000000000000000e+01 -4.500000000000000000e+01
2.700000000000000000e+01 -2.700000000000000000e+01
2.700000000000000000e+01 -9.000000000000000000e+00
2.700000000000000000e+01 9.000000000000000000e+00
2.700000000000000000e+01 2.700000000000000000e+01
2.700000000000000000e+01 4.500000000000000000e+01
2.700000000000000000e+01 6.300000000000000000e+01
2.700000000000000000e+01 8.100000000000000000e+01
2.700000000000000000e+01 9.900000000000000000e+01
2.700000000000000000e+01 1.170000000000000000e+02
2.700000000000000000e+01 1.350000000000000000e+02
2.700000000000000000e+01 1.530000000000000000e+02
2.700000000000000000e+01 1.710000000000000000e+02
4.500000000000000000e+01 -1.710000000000000000e+02
4.500000000000000000e+01 -1.530000000000000000e+02
4.500000000000000000e+01 -1.350000000000000000e+02
4.500000000000000000e+01 -1.170000000000000000e+02
4.500000000000000000e+01 -9.900000000000000000e+01
4.500000000000000000e+01 -8.100000000000000000e+01
4.500000000000000000e+01 -6.300000000000000000e+01
4.500000000000000000e+01 -4.500000000000000000e+01
4.500000000000000000e+01 -2.700000000000000000e+01
4.500000000000000000e+01 -9.000000000000000000e+00
4.500000000000000000e+01 9.000000000000000000e+00
4.500000000000000000e+01 2.700000000000000000e+01
4.500000000000000000e+01 4.500000000000000000e+01
4.500000000000000000e+01 6.300000000000000000e+01
4.500000000000000000e+01 8.100000000000000000e+01
4.500000000000000000e+01 9.900000000000000000e+01
4.500000000000000000e+01 1.170000000000000000e+02
4.500000000000000000e+01 1.350000000000000000e+02
4.500000000000000000e+01 1.530000000000000000e+02
4.500000000000000000e+01 1.710000000000000000e+02
6.300000000000000000e+01 -1.710000000000000000e+02
6.300000000000000000e+01 -1.530000000000000000e+02
6.300000000000000000e+01 -1.350000000000000000e+02
6.300000000000000000e+01 -1.170000000000000000e+02
6.300000000000000000e+01 -9.900000000000000000e+01
6.300000000000000000e+01 -8.100000000000000000e+01
6.300000000000000000e+01 -6.300000000000000000e+01
6.300000000000000000e+01 -4.500000000000000000e+01
6.300000000000000000e+01 -2.700000000000000000e+01
6.300000000000000000e+01 -9.000000000000000000e+00
6.300000000000000000e+01 9.000000000000000000e+00
6.300000000000000000e+01 2.700000000000000000e+01
6.300000000000000000e+01 4.500000000000000000e+01
6.300000000000000000e+01 6.300000000000000000e+01
6.300000000000000000e+01 8.100000000000000000e+01
6.300000000000000000e+01 9.900000000000000000e+01
6.300000000000000000e+01 1.170000000000000000e+02
6.300000000000000000e+01 1.350000000000000000e+02
6.300000000000000000e+01 1.530000000000000000e+02
6.300000000000000000e+01 1.710000000000000000e+02
8.100000000000000000e+01 -1.710000000000000000e+02
8.100000000000000000e+01 -1.530000000000000000e+02
8.100000000000000000e+01 -1.350000000000000000e+02
8.100000000000000000e+01 -1.170000000000000000e+02
8.100000000000000000e+01 -9.900000000000000000e+01
8.100000000000000000e+01 -8.100000000000000000e+01
8.100000000000000000e+01 -6.300000000000000000e+01
8.100000000000000000e+01 -4.500000000000000000e+01
8.100000000000000000e+01 -2.700000000000000000e+01
8.100000000000000000e+01 -9.000000000000000000e+00
8.100000000000000000e+01 9.000000000000000000e+00
8.100000000000000000e+01 2.700000000000000000e+01
8.100000000000000000e+01 4.500000000000000000e+01
8.100000000000000000e+01 6.300000000000000000e+01
8.100000000000000000e+01 8.100000000000000000e+01
8.100000000000000000e+01 9.900000000000000000e+01
8.100000000000000000e+01 1.170000000000000000e+02
8.100000000000000000e+01 1.350000000000000000e+02
8.100000000000000000e+01 1.530000000000000000e+02
8.100000000000000000e+01 1.710000000000000000e+02
9.900000000000000000e+01 -1.710000000000000000e+02
9.900000000000000000e+01 -1.530000000000000000e+02
9.900000000000000000e+01 -1.350000000000000000e+02
9.900000000000000000e+01 -1.170000000000000000e+02
9.900000000000000000e+01 -9.900000000000000000e+01
9.900000000000000000e+01 -8.100000000000000000e+01
9.900000000000000000e+01 -6.300000000000000000e+01
9.900000000000000000e+01 -4.500000000000000000e+01
9.900000000000000000e+01 -2.700000000000000000e+01
9.900000000000000000e+01 -9.000000000000000000e+00
9.900000000000000000e+01 9.000000000000000000e+00
9.900000000000000000e+01 2.700000000000000000e+01
9.900000000000000000e+01 4.500000000000000000e+01
9.900000000000000000e+01 6.300000000000000000e+01
9.900000000000000000e+01 8.100000000000000000e+01
9.900000000000000000e+01 9.900000000000000000e+01
9.900000000000000000e+01 1.170000000000000000e+02
9.900000000000000000e+01 1.350000000000000000e+02
9.900000000000000000e+01 1.530000000000000000e+02
9.900000000000000000e+01 1.710000000000000000e+02
1.170000000000000000e+02 -1.710000000000000000e+02
1.170000000000000000e+02 -1.530000000000000000e+02
1.170000000000000000e+02 -1.350000000000000000e+02
1.170000000000000000e+02 -1.170000000000000000e+02
1.170000000000000000e+02 -9.900000000000000000e+01
1.170000000000000000e+02 -8.100000000000000000e+01
1.170000000000000000e+02 -6.300000000000000000e+01
1.170000000000000000e+02 -4.500000000000000000e+01
1.170000000000000000e+02 -2.700000000000000000e+01
1.170000000000000000e+02 -9.000000000000000000e+00
1.170000000000000000e+02 9.000000000000000000e+00
1.170000000000000000e+02 2.700000000000000000e+01
1.170000000000000000e+02 4.500000000000000000e+01
1.170000000000000000e+02 6.300000000000000000e+01
1.170000000000000000e+02 8.100000000000000000e+01
1.170000000000000000e+02 9.900000000000000000e+01
1.170000000000000000e+02 1.170000000000000000e+02
1.170000000000000000e+02 1.350000000000000000e+02
1.170000000000000000e+02 1.530000000000000000e+02
1.170000000000000000e+02 1.710000000000000000e+02
1.350000000000000000e+02 -1.710000000000000000e+02
1.350000000000000000e+02 -1.530000000000000000e+02
1.350000000000000000e+02 -1.350000000000000000e+02
1.350000000000000000e+02 -1.170000000000000000e+02
1.350000000000000000e+02 -9.900000000000000000e+01
1.350000000000000000e+02 -8.100000000000000000e+01
1.350000000000000000e+02 -6.300000000000000000e+01
1.350000000000000000e+02 -4.500000000000000000e+01
1.350000000000000000e+02 -2.700000000000000000e+01
1.350000000000000000e+02 -9.000000000000000000e+00
1.350000000000000000e+02 9.000000000000000000e+00
1.350000000000000000e+02 2.700000000000000000e+01
1.350000000000000000e+02 4.500000000000000000e+01
1.350000000000000000e+02 6.300000000000000000e+01
1.350000000000000000e+02 8.100000000000000000e+01
1.350000000000000000e+02 9.900000000000000000e+01
1.350000000000000000e+02 1.170000000000000000e+02
1.350000000000000000e+02 1.350000000000000000e+02
1.350000000000000000e+02 1.530000000000000000e+02
1.350000000000000000e+02 1.710000000000000000e+02
1.530000000000000000e+02 -1.710000000000000000e+02
1.530000000000000000e+02 -1.530000000000000000e+02
1.530000000000000000e+02 -1.350000000000000000e+02
1.530000000000000000e+02 -1.170000000000000000e+02
1.530000000000000000e+02 -9.900000000000000000e+01
1.530000000000000000e+02 -8.100000000000000000e+01
1.530000000000000000e+02 -6.300000000000000000e+01
1.530000000000000000e+02 -4.500000000000000000e+01
1.530000000000000000e+02 -2.700000000000000000e+01
1.530000000000000000e+02 -9.000000000000000000e+00
1.530000000000000000e+02 9.000000000000000000e+00
1.530000000000000000e+02 2.700000000000000000e+01
1.530000000000000000e+02 4.500000000000000000e+01
1.530000000000000000e+02 6.300000000000000000e+01
1.530000000000000000e+02 8.100000000000000000e+01
1.530000000000000000e+02 9.900000000000000000e+01
1.530000000000000000e+02 1.170000000000000000e+02
1.530000000000000000e+02 1.350000000000000000e+02
1.530000000000000000e+02 1.530000000000000000e+02
1.530000000000000000e+02 1.710000000000000000e+02
1.710000000000000000e+02 -1.710000000000000000e+02
1.710000000000000000e+02 -1.530000000000000000e+02
1.710000000000000000e+02 -1.350000000000000000e+02
1.710000000000000000e+02 -1.170000000000000000e+02
1.710000000000000000e+02 -9.900000000000000000e+01
1.710000000000000000e+02 -8.100000000000000000e+01
1.710000000000000000e+02 -6.300000000000000000e+01
1.710000000000000000e+02 -4.500000000000000000e+01
1.710000000000000000e+02 -2.700000000000000000e+01
1.710000000000000000e+02 -9.000000000000000000e+00
1.710000000000000000e+02 9.000000000000000000e+00
1.710000000000000000e+02 2.700000000000000000e+01
1.710000000000000000e+02 4.500000000000000000e+01
1.710000000000000000e+02 6.300000000000000000e+01
1.710000000000000000e+02 8.100000000000000000e+01
1.710000000000000000e+02 9.900000000000000000e+01
1.710000000000000000e+02 1.170000000000000000e+02
1.710000000000000000e+02 1.350000000000000000e+02
1.710000000000000000e+02 1.530000000000000000e+02
1.710000000000000000e+02 1.710000000000000000e+02
